DEBT,NETWORTH,HOUSES,NFIN,ASSET
158660.0,132180.0,200000.0,268100.0,290840.0
152760.0,138980.0,200000.0,269000.0,291740.0
19900.0,3050.0,0.0,21500.0,22950.0
20500.0,1450.0,0.0,20500.0,21950.0
19900.0,3650.0,0.0,20600.0,23550.0
21400.0,1550.0,0.0,21500.0,22950.0
19900.0,3150.0,0.0,21600.0,23050.0
42400.0,65350.0,0.0,44800.0,107750.0
42300.0,64450.0,0.0,43800.0,106750.0
42400.0,64350.0,0.0,43800.0,106750.0
42300.0,65650.0,0.0,45000.0,107950.0
42400.0,63950.0,0.0,43400.0,106350.0
14200.0,69650.0,0.0,19700.0,83850.0
14200.0,68650.0,0.0,18700.0,82850.0
14200.0,68550.0,0.0,18600.0,82750.0
14200.0,69650.0,0.0,19700.0,83850.0
14200.0,69550.0,0.0,19600.0,83750.0
1000.0,200.0,0.0,0.0,1200.0
1000.0,200.0,0.0,0.0,1200.0
1000.0,200.0,0.0,0.0,1200.0
1000.0,200.0,0.0,0.0,1200.0
1000.0,200.0,0.0,0.0,1200.0
198500.0,57480.0,0.0,255000.0,255980.0
176500.0,79485.0,0.0,255000.0,255985.0
257500.0,-1510.0,0.0,255000.0,255990.0
190500.0,65475.0,0.0,255000.0,255975.0
285500.0,-29510.0,0.0,255000.0,255990.0
29000.0,-20700.0,0.0,6200.0,8300.0
29000.0,-20900.0,0.0,6000.0,8100.0
29000.0,-20700.0,0.0,6200.0,8300.0
29000.0,-20800.0,0.0,6100.0,8200.0
29000.0,-20800.0,0.0,6100.0,8200.0
0.0,1900.0,0.0,0.0,1900.0
0.0,1900.0,0.0,0.0,1900.0
0.0,1900.0,0.0,0.0,1900.0
0.0,1900.0,0.0,0.0,1900.0
0.0,1900.0,0.0,0.0,1900.0
0.0,3425.0,0.0,3400.0,3425.0
0.0,3335.0,0.0,3300.0,3335.0
0.0,3430.0,0.0,3400.0,3430.0
0.0,3430.0,0.0,3400.0,3430.0
0.0,3435.0,0.0,3400.0,3435.0
154400.0,349000.0,250000.0,423400.0,503400.0
154500.0,348800.0,250000.0,423300.0,503300.0
154400.0,349000.0,250000.0,423400.0,503400.0
154500.0,348900.0,250000.0,423400.0,503400.0
154500.0,348900.0,250000.0,423400.0,503400.0
77300.0,-60100.0,0.0,16000.0,17200.0
75300.0,-57100.0,0.0,17000.0,18200.0
73400.0,-56200.0,0.0,16000.0,17200.0
72600.0,-55400.0,0.0,16000.0,17200.0
73700.0,-55500.0,0.0,17000.0,18200.0
6330.0,9511.0,0.0,8000.0,15841.0
6370.0,6271.0,0.0,4800.0,12641.0
6350.0,10881.0,0.0,9400.0,17231.0
6360.0,8381.0,0.0,6900.0,14741.0
6370.0,8071.0,0.0,6600.0,14441.0
4230.0,12180.0,0.0,2600.0,16410.0
4320.0,11090.0,0.0,2600.0,15410.0
4400.0,12105.0,0.0,2700.0,16505.0
4290.0,12115.0,0.0,2600.0,16405.0
4400.0,10010.0,0.0,2600.0,14410.0
5600.0,-1100.0,0.0,2400.0,4500.0
5600.0,-200.0,0.0,2400.0,5400.0
5600.0,-300.0,0.0,2400.0,5300.0
5600.0,-200.0,0.0,2400.0,5400.0
5600.0,-800.0,0.0,2500.0,4800.0
7500.0,810.0,0.0,8300.0,8310.0
7600.0,720.0,0.0,8300.0,8320.0
7600.0,620.0,0.0,8200.0,8220.0
7500.0,710.0,0.0,8200.0,8210.0
7600.0,620.0,0.0,8200.0,8220.0
231100.0,323200.0,320000.0,337800.0,554300.0
231100.0,323300.0,320000.0,337900.0,554400.0
231100.0,323200.0,320000.0,337800.0,554300.0
231100.0,323200.0,320000.0,337800.0,554300.0
231200.0,323200.0,320000.0,337900.0,554400.0
371900.0,268300.0,360000.0,614300.0,640200.0
371900.0,269200.0,360000.0,615200.0,641100.0
371900.0,269300.0,360000.0,615300.0,641200.0
371900.0,269300.0,360000.0,615300.0,641200.0
370900.0,269300.0,360000.0,614300.0,640200.0
128000.0,410100.0,150000.0,405600.0,538100.0
128000.0,412000.0,150000.0,407500.0,540000.0
128000.0,411100.0,150000.0,406600.0,539100.0
127000.0,411100.0,150000.0,405600.0,538100.0
128000.0,411000.0,150000.0,406500.0,539000.0
215900.0,-49290.0,0.0,157400.0,166610.0
215900.0,-43095.0,0.0,163600.0,172805.0
215900.0,-37390.0,0.0,169300.0,178510.0
215900.0,-42195.0,0.0,164500.0,173705.0
215900.0,-38395.0,0.0,168300.0,177505.0
127300.0,165600.0,210000.0,280900.0,292900.0
127300.0,165600.0,210000.0,280900.0,292900.0
127300.0,165700.0,210000.0,281000.0,293000.0
127300.0,165600.0,210000.0,280900.0,292900.0
127300.0,165600.0,210000.0,280900.0,292900.0
0.0,49030.0,49000.0,49000.0,49030.0
0.0,49040.0,49000.0,49000.0,49040.0
0.0,49030.0,49000.0,49000.0,49030.0
0.0,49030.0,49000.0,49000.0,49030.0
0.0,49040.0,49000.0,49000.0,49040.0
71200.0,-53700.0,0.0,11800.0,17500.0
69100.0,-51500.0,0.0,11900.0,17600.0
68700.0,-51100.0,0.0,11900.0,17600.0
69400.0,-51800.0,0.0,11900.0,17600.0
74900.0,-57400.0,0.0,11800.0,17500.0
69500.0,-69499.0,0.0,0.0,1.0
69500.0,-69499.0,0.0,0.0,1.0
69500.0,-69499.0,0.0,0.0,1.0
69500.0,-69499.0,0.0,0.0,1.0
69500.0,-69499.0,0.0,0.0,1.0
0.0,250.0,0.0,0.0,250.0
0.0,250.0,0.0,0.0,250.0
0.0,250.0,0.0,0.0,250.0
0.0,250.0,0.0,0.0,250.0
0.0,250.0,0.0,0.0,250.0
11000.0,-2960.0,0.0,6400.0,8040.0
11700.0,-2020.0,0.0,8000.0,9680.0
10900.0,50.0,0.0,9400.0,10950.0
11190.0,-2540.0,0.0,6600.0,8650.0
10900.0,430.0,0.0,6900.0,11330.0
101620.0,-89820.0,0.0,7300.0,11800.0
101620.0,-88220.0,0.0,7300.0,13400.0
101620.0,-89020.0,0.0,7400.0,12600.0
101620.0,-90620.0,0.0,7300.0,11000.0
101620.0,-88520.0,0.0,7400.0,13100.0
1000.0,15500.0,0.0,13500.0,16500.0
1000.0,19800.0,0.0,17800.0,20800.0
1000.0,21400.0,0.0,19400.0,22400.0
1000.0,18600.0,0.0,16600.0,19600.0
1000.0,17800.0,0.0,15800.0,18800.0
0.0,5100.0,0.0,5100.0,5100.0
0.0,5100.0,0.0,5100.0,5100.0
0.0,5100.0,0.0,5100.0,5100.0
0.0,5200.0,0.0,5200.0,5200.0
0.0,5100.0,0.0,5100.0,5100.0
710.0,240.0,0.0,0.0,950.0
710.0,240.0,0.0,0.0,950.0
710.0,240.0,0.0,0.0,950.0
710.0,240.0,0.0,0.0,950.0
710.0,240.0,0.0,0.0,950.0
0.0,53700.0,0.0,50000.0,53700.0
0.0,53700.0,0.0,50000.0,53700.0
0.0,53700.0,0.0,50000.0,53700.0
0.0,53700.0,0.0,50000.0,53700.0
0.0,53700.0,0.0,50000.0,53700.0
132100.0,23150.0,130000.0,142600.0,155250.0
151000.0,22700.0,130000.0,161000.0,173700.0
132550.0,24950.0,130000.0,144800.0,157500.0
155800.0,22850.0,130000.0,166000.0,178650.0
152000.0,21650.0,130000.0,161000.0,173650.0
28670.0,24900.0,0.0,31200.0,53570.0
26680.0,27880.0,0.0,32200.0,54560.0
28670.0,26800.0,0.0,32100.0,55470.0
27670.0,26800.0,0.0,32100.0,54470.0
26670.0,27810.0,0.0,31100.0,54480.0
62150.0,-61650.0,0.0,0.0,500.0
62150.0,-61650.0,0.0,0.0,500.0
62160.0,-61660.0,0.0,0.0,500.0
62160.0,-61660.0,0.0,0.0,500.0
62160.0,-61660.0,0.0,0.0,500.0
0.0,2230.0,0.0,2200.0,2230.0
0.0,2230.0,0.0,2200.0,2230.0
0.0,2330.0,0.0,2300.0,2330.0
0.0,2330.0,0.0,2300.0,2330.0
0.0,2330.0,0.0,2300.0,2330.0
0.0,30.0,0.0,0.0,30.0
0.0,30.0,0.0,0.0,30.0
0.0,30.0,0.0,0.0,30.0
0.0,30.0,0.0,0.0,30.0
0.0,30.0,0.0,0.0,30.0
31300.0,-25400.0,0.0,0.0,5900.0
31300.0,-25400.0,0.0,0.0,5900.0
31300.0,-25400.0,0.0,0.0,5900.0
31300.0,-25400.0,0.0,0.0,5900.0
31300.0,-25400.0,0.0,0.0,5900.0
16000.0,-15000.0,0.0,0.0,1000.0
0.0,10.0,0.0,0.0,10.0
0.0,1.0,0.0,0.0,1.0
0.0,10.0,0.0,0.0,10.0
0.0,10.0,0.0,0.0,10.0
0.0,1.0,0.0,0.0,1.0
950.0,-814.0,0.0,0.0,136.0
950.0,-809.0,0.0,0.0,141.0
950.0,-809.0,0.0,0.0,141.0
950.0,-814.0,0.0,0.0,136.0
950.0,-809.0,0.0,0.0,141.0
36300.0,-22800.0,0.0,10100.0,13500.0
36400.0,-23000.0,0.0,10000.0,13400.0
36300.0,-22800.0,0.0,10100.0,13500.0
36300.0,-22900.0,0.0,10000.0,13400.0
36300.0,-22900.0,0.0,10000.0,13400.0
5110.0,5560.0,0.0,3800.0,10670.0
5110.0,6390.0,0.0,3800.0,11500.0
5110.0,4850.0,0.0,3800.0,9960.0
5110.0,5190.0,0.0,3800.0,10300.0
5110.0,7190.0,0.0,3800.0,12300.0
40200.0,-28180.0,0.0,10000.0,12020.0
41200.0,-26570.0,0.0,10000.0,14630.0
41200.0,-28680.0,0.0,10000.0,12520.0
41200.0,-27780.0,0.0,10000.0,13420.0
41200.0,-29370.0,0.0,10000.0,11830.0
79800.0,-73800.0,0.0,0.0,6000.0
79800.0,-73800.0,0.0,0.0,6000.0
79800.0,-73800.0,0.0,0.0,6000.0
79800.0,-73800.0,0.0,0.0,6000.0
79800.0,-73800.0,0.0,0.0,6000.0
7500.0,3370.0,0.0,10000.0,10870.0
7600.0,3460.0,0.0,10000.0,11060.0
8200.0,2690.0,0.0,10000.0,10890.0
7500.0,3560.0,0.0,10000.0,11060.0
8100.0,2820.0,0.0,10000.0,10920.0
403000.0,311350.0,450000.0,692300.0,714350.0
403000.0,308840.0,450000.0,691300.0,711840.0
400000.0,236340.0,450000.0,614300.0,636340.0
403000.0,229840.0,450000.0,611300.0,632840.0
399000.0,314550.0,450000.0,692300.0,713550.0
272400.0,227800.0,500000.0,500000.0,500200.0
272400.0,227800.0,500000.0,500000.0,500200.0
272400.0,227800.0,500000.0,500000.0,500200.0
272400.0,227800.0,500000.0,500000.0,500200.0
272400.0,227800.0,500000.0,500000.0,500200.0
32000.0,31210.0,0.0,61000.0,63210.0
32000.0,30210.0,0.0,60000.0,62210.0
32000.0,30210.0,0.0,60000.0,62210.0
32000.0,31210.0,0.0,61000.0,63210.0
32000.0,30210.0,0.0,60000.0,62210.0
300.0,2900.0,0.0,2200.0,3200.0
300.0,3000.0,0.0,2300.0,3300.0
300.0,2900.0,0.0,2200.0,3200.0
300.0,2900.0,0.0,2200.0,3200.0
300.0,2900.0,0.0,2200.0,3200.0
3800.0,14201.0,0.0,13000.0,18001.0
5800.0,12201.0,0.0,13000.0,18001.0
10200.0,7801.0,0.0,13000.0,18001.0
11300.0,6701.0,0.0,13000.0,18001.0
5800.0,12201.0,0.0,13000.0,18001.0
65600.0,-58950.0,0.0,6400.0,6650.0
71600.0,-64950.0,0.0,6400.0,6650.0
63600.0,-56950.0,0.0,6400.0,6650.0
72600.0,-65950.0,0.0,6400.0,6650.0
71600.0,-64950.0,0.0,6400.0,6650.0
2500.0,92250.0,55000.0,84700.0,94750.0
2500.0,92350.0,55000.0,84800.0,94850.0
2500.0,92250.0,55000.0,84700.0,94750.0
2500.0,92250.0,55000.0,84700.0,94750.0
2000.0,91850.0,55000.0,83800.0,93850.0
0.0,10605.0,0.0,6100.0,10605.0
0.0,10610.0,0.0,6100.0,10610.0
0.0,10605.0,0.0,6100.0,10605.0
0.0,10610.0,0.0,6100.0,10610.0
0.0,10610.0,0.0,6100.0,10610.0
800.0,-500.0,0.0,0.0,300.0
800.0,-500.0,0.0,0.0,300.0
800.0,-510.0,0.0,0.0,290.0
800.0,-510.0,0.0,0.0,290.0
800.0,-510.0,0.0,0.0,290.0
73000.0,1654470.0,0.0,1712700.0,1727470.0
73000.0,1324470.0,0.0,1382700.0,1397470.0
73000.0,1164370.0,0.0,1222600.0,1237370.0
0.0,950.0,0.0,0.0,950.0
0.0,950.0,0.0,0.0,950.0
0.0,950.0,0.0,0.0,950.0
0.0,950.0,0.0,0.0,950.0
0.0,950.0,0.0,0.0,950.0
586330.0,145210.0,302000.0,705900.0,731540.0
591520.0,115270.0,300000.0,682300.0,706790.0
587300.0,160720.0,312000.0,720100.0,748020.0
600300.0,107310.0,315000.0,681400.0,707610.0
592590.0,87720.0,302000.0,652800.0,680310.0
3410.0,21290.0,0.0,24000.0,24700.0
3410.0,22290.0,0.0,25000.0,25700.0
3410.0,21290.0,0.0,24000.0,24700.0
3410.0,21290.0,0.0,24000.0,24700.0
3410.0,22290.0,0.0,25000.0,25700.0
0.0,15200.0,0.0,0.0,15200.0
0.0,19900.0,0.0,0.0,19900.0
0.0,25400.0,0.0,0.0,25400.0
0.0,23200.0,0.0,0.0,23200.0
0.0,25000.0,0.0,0.0,25000.0
668000.0,269000.0,800000.0,825000.0,937000.0
668000.0,269000.0,800000.0,825000.0,937000.0
668000.0,269000.0,800000.0,825000.0,937000.0
668000.0,269000.0,800000.0,825000.0,937000.0
668000.0,270000.0,800000.0,826000.0,938000.0
450.0,17090.0,0.0,15900.0,17540.0
450.0,17090.0,0.0,15900.0,17540.0
450.0,16990.0,0.0,15800.0,17440.0
450.0,17090.0,0.0,15900.0,17540.0
450.0,17090.0,0.0,15900.0,17540.0
0.0,90.0,0.0,0.0,90.0
0.0,120.0,0.0,0.0,120.0
0.0,90.0,0.0,0.0,90.0
0.0,120.0,0.0,0.0,120.0
0.0,140.0,0.0,0.0,140.0
115280.0,20260.0,0.0,134000.0,135540.0
114280.0,21160.0,0.0,134000.0,135440.0
116280.0,9180.0,0.0,124000.0,125460.0
97280.0,30300.0,0.0,126000.0,127580.0
89280.0,31250.0,0.0,119000.0,120530.0
126610.0,-95610.0,0.0,21800.0,31000.0
128510.0,-98420.0,0.0,20900.0,30090.0
129110.0,-99030.0,0.0,20900.0,30080.0
128700.0,-98740.0,0.0,20800.0,29960.0
128410.0,-98510.0,0.0,20800.0,29900.0
41400.0,-7150.0,0.0,27200.0,34250.0
40400.0,-6750.0,0.0,27300.0,33650.0
40400.0,-8960.0,0.0,27200.0,31440.0
40400.0,-8150.0,0.0,27200.0,32250.0
41400.0,-8200.0,0.0,27200.0,33200.0
160360.0,98540.0,250000.0,253500.0,258900.0
160360.0,105640.0,250000.0,255200.0,266000.0
160360.0,133040.0,250000.0,257500.0,293400.0
160360.0,105540.0,250000.0,256000.0,265900.0
160360.0,171640.0,250000.0,258200.0,332000.0
65000.0,115900.0,179000.0,180500.0,180900.0
65000.0,130000.0,193000.0,194600.0,195000.0
65000.0,125900.0,189000.0,190500.0,190900.0
65000.0,132000.0,195000.0,196600.0,197000.0
65000.0,109000.0,172000.0,173600.0,174000.0
167200.0,44360.0,197000.0,211200.0,211560.0
166200.0,22260.0,160000.0,174200.0,188460.0
166200.0,46450.0,198000.0,212200.0,212650.0
166200.0,12240.0,164000.0,178300.0,178440.0
166200.0,30340.0,182000.0,196200.0,196540.0
21000.0,-15169.0,0.0,5100.0,5831.0
21000.0,-15150.0,0.0,5100.0,5850.0
21000.0,-15150.0,0.0,5100.0,5850.0
21000.0,-15220.0,0.0,5000.0,5780.0
21000.0,-15165.0,0.0,5100.0,5835.0
186800.0,14400.0,173000.0,186000.0,201200.0
186800.0,13400.0,172000.0,185000.0,200200.0
186900.0,13300.0,172000.0,185000.0,200200.0
186800.0,13400.0,172000.0,185000.0,200200.0
186800.0,13400.0,172000.0,185000.0,200200.0
17400.0,1510.0,0.0,18000.0,18910.0
16400.0,2510.0,0.0,18000.0,18910.0
16400.0,2510.0,0.0,18000.0,18910.0
16400.0,2510.0,0.0,18000.0,18910.0
16400.0,2510.0,0.0,18000.0,18910.0
2000.0,26400.0,28000.0,28000.0,28400.0
2000.0,26400.0,28000.0,28000.0,28400.0
2000.0,26400.0,28000.0,28000.0,28400.0
2000.0,26400.0,28000.0,28000.0,28400.0
2000.0,26400.0,28000.0,28000.0,28400.0
124250.0,71470.0,173000.0,180400.0,195720.0
104250.0,88570.0,171000.0,177500.0,192820.0
122250.0,67380.0,168000.0,174300.0,189630.0
106250.0,104480.0,191000.0,195400.0,210730.0
118250.0,90580.0,185000.0,193500.0,208830.0
116220.0,630240.0,340000.0,359900.0,746460.0
116220.0,636240.0,340000.0,359900.0,752460.0
116220.0,686840.0,340000.0,361000.0,803060.0
116220.0,685240.0,340000.0,359900.0,801460.0
116220.0,620740.0,340000.0,359900.0,736960.0
30370.0,-18640.0,0.0,8000.0,11730.0
30370.0,-18660.0,0.0,8000.0,11710.0
30370.0,-18760.0,0.0,7900.0,11610.0
30370.0,-18630.0,0.0,8000.0,11740.0
30370.0,-18740.0,0.0,7900.0,11630.0
0.0,40000.0,40000.0,40000.0,40000.0
0.0,40000.0,40000.0,40000.0,40000.0
0.0,40000.0,40000.0,40000.0,40000.0
0.0,40000.0,40000.0,40000.0,40000.0
0.0,40000.0,40000.0,40000.0,40000.0
0.0,30.0,0.0,0.0,30.0
0.0,320.0,0.0,0.0,320.0
0.0,250.0,0.0,0.0,250.0
0.0,290.0,0.0,0.0,290.0
0.0,100.0,0.0,0.0,100.0
26700.0,-1600.0,0.0,24600.0,25100.0
26700.0,-1600.0,0.0,24600.0,25100.0
26700.0,-1500.0,0.0,24700.0,25200.0
26700.0,-2500.0,0.0,23700.0,24200.0
26700.0,-1600.0,0.0,24600.0,25100.0
0.0,10450.0,0.0,10000.0,10450.0
0.0,10450.0,0.0,10000.0,10450.0
0.0,10450.0,0.0,10000.0,10450.0
0.0,10450.0,0.0,10000.0,10450.0
0.0,10450.0,0.0,10000.0,10450.0
8000.0,77800.0,0.0,0.0,85800.0
8000.0,77700.0,0.0,0.0,85700.0
8000.0,77700.0,0.0,0.0,85700.0
8000.0,77700.0,0.0,0.0,85700.0
8000.0,77700.0,0.0,0.0,85700.0
110300.0,-32510.0,69000.0,77600.0,77790.0
110300.0,-31510.0,70000.0,78600.0,78790.0
110300.0,-31510.0,70000.0,78600.0,78790.0
110300.0,-31510.0,70000.0,78600.0,78790.0
110300.0,-31510.0,70000.0,78600.0,78790.0
9600.0,27210.0,0.0,32800.0,36810.0
9600.0,21700.0,0.0,27700.0,31300.0
9600.0,26380.0,0.0,32500.0,35980.0
9600.0,25590.0,0.0,31200.0,35190.0
9600.0,23280.0,0.0,29200.0,32880.0
2000.0,-1300.0,0.0,0.0,700.0
2000.0,-1300.0,0.0,0.0,700.0
2000.0,-1300.0,0.0,0.0,700.0
2000.0,-1300.0,0.0,0.0,700.0
2000.0,-1300.0,0.0,0.0,700.0
66000.0,69000.0,109000.0,121000.0,135000.0
90000.0,45000.0,109000.0,121000.0,135000.0
40000.0,95000.0,109000.0,121000.0,135000.0
46000.0,89000.0,109000.0,121000.0,135000.0
32000.0,103000.0,109000.0,121000.0,135000.0
321100.0,14810.0,330000.0,333800.0,335910.0
321100.0,14805.0,330000.0,333800.0,335905.0
321100.0,14910.0,330000.0,333900.0,336010.0
321100.0,14910.0,330000.0,333900.0,336010.0
321100.0,14810.0,330000.0,333800.0,335910.0
0.0,83900.0,80000.0,83900.0,83900.0
0.0,84000.0,80000.0,84000.0,84000.0
0.0,83900.0,80000.0,83900.0,83900.0
0.0,84000.0,80000.0,84000.0,84000.0
0.0,83900.0,80000.0,83900.0,83900.0
49400.0,-26460.0,0.0,15900.0,22940.0
49400.0,-33560.0,0.0,12200.0,15840.0
49400.0,-23360.0,0.0,19100.0,26040.0
49400.0,-25860.0,0.0,16900.0,23540.0
49400.0,-32960.0,0.0,12900.0,16440.0
16050.0,-15530.0,0.0,0.0,520.0
16000.0,-15480.0,0.0,0.0,520.0
16040.0,-15520.0,0.0,0.0,520.0
16080.0,-15560.0,0.0,0.0,520.0
16000.0,-15480.0,0.0,0.0,520.0
102000.0,65560.0,150000.0,167000.0,167560.0
103000.0,63560.0,150000.0,166000.0,166560.0
102000.0,64560.0,150000.0,166000.0,166560.0
103000.0,63560.0,150000.0,166000.0,166560.0
103000.0,63560.0,150000.0,166000.0,166560.0
0.0,812110.0,800000.0,800000.0,812110.0
0.0,812120.0,800000.0,800000.0,812120.0
0.0,812120.0,800000.0,800000.0,812120.0
0.0,812110.0,800000.0,800000.0,812110.0
0.0,812120.0,800000.0,800000.0,812120.0
350.0,1350.0,0.0,0.0,1700.0
350.0,1350.0,0.0,0.0,1700.0
350.0,1350.0,0.0,0.0,1700.0
350.0,1350.0,0.0,0.0,1700.0
350.0,1350.0,0.0,0.0,1700.0
2350.0,60750.0,0.0,2700.0,63100.0
2350.0,60650.0,0.0,2600.0,63000.0
2350.0,60650.0,0.0,2600.0,63000.0
2350.0,60750.0,0.0,2700.0,63100.0
2350.0,60650.0,0.0,2600.0,63000.0
290.0,3810.0,0.0,3900.0,4100.0
300.0,3800.0,0.0,3900.0,4100.0
290.0,3820.0,0.0,3900.0,4110.0
290.0,3820.0,0.0,3900.0,4110.0
290.0,3820.0,0.0,3900.0,4110.0
13000.0,-12910.0,0.0,0.0,90.0
13000.0,-12910.0,0.0,0.0,90.0
13000.0,-12910.0,0.0,0.0,90.0
13000.0,-12910.0,0.0,0.0,90.0
13000.0,-12910.0,0.0,0.0,90.0
0.0,44230.0,0.0,3600.0,44230.0
0.0,45400.0,0.0,3600.0,45400.0
0.0,46100.0,0.0,3600.0,46100.0
0.0,44540.0,0.0,3600.0,44540.0
0.0,44180.0,0.0,3600.0,44180.0
0.0,8290.0,0.0,7400.0,8290.0
0.0,8290.0,0.0,7400.0,8290.0
0.0,8390.0,0.0,7500.0,8390.0
0.0,8280.0,0.0,7400.0,8280.0
0.0,8280.0,0.0,7400.0,8280.0
75100.0,83100.0,70000.0,116400.0,158200.0
75100.0,84200.0,70000.0,117500.0,159300.0
76100.0,81200.0,70000.0,115500.0,157300.0
75000.0,84200.0,70000.0,117400.0,159200.0
75100.0,83200.0,70000.0,116500.0,158300.0
48000.0,105345.0,150000.0,152500.0,153345.0
48000.0,105670.0,150000.0,152500.0,153670.0
48000.0,108170.0,150000.0,152500.0,156170.0
48000.0,106510.0,150000.0,152500.0,154510.0
48000.0,106050.0,150000.0,152500.0,154050.0
730.0,10360.0,0.0,9200.0,11090.0
720.0,10490.0,0.0,9200.0,11210.0
730.0,11290.0,0.0,9100.0,12020.0
690.0,10410.0,0.0,9200.0,11100.0
1000.0,10120.0,0.0,9100.0,11120.0
0.0,15200.0,7000.0,15200.0,15200.0
0.0,14000.0,7000.0,14000.0,14000.0
0.0,17200.0,7000.0,17200.0,17200.0
0.0,17600.0,7000.0,17600.0,17600.0
0.0,17600.0,7000.0,17600.0,17600.0
3100.0,3500.0,0.0,4600.0,6600.0
3900.0,2800.0,0.0,4700.0,6700.0
3400.0,3200.0,0.0,4600.0,6600.0
4000.0,2700.0,0.0,4700.0,6700.0
2600.0,4000.0,0.0,4600.0,6600.0
138000.0,-99500.0,0.0,32300.0,38500.0
138000.0,-99700.0,0.0,33200.0,38300.0
138000.0,-100600.0,0.0,32300.0,37400.0
138000.0,-99800.0,0.0,33300.0,38200.0
138000.0,-100300.0,0.0,33300.0,37700.0
0.0,3700.0,0.0,3400.0,3700.0
0.0,2700.0,0.0,2400.0,2700.0
0.0,3600.0,0.0,3300.0,3600.0
0.0,5000.0,0.0,4700.0,5000.0
0.0,5000.0,0.0,4700.0,5000.0
19000.0,1550500.0,0.0,1566000.0,1569500.0
18000.0,1552200.0,0.0,1567000.0,1570200.0
19000.0,1550700.0,0.0,1567000.0,1569700.0
19000.0,1552000.0,0.0,1567000.0,1571000.0
19000.0,1550500.0,0.0,1567000.0,1569500.0
222740.0,362360.0,260000.0,260000.0,585100.0
222740.0,382460.0,260000.0,260000.0,605200.0
222740.0,373460.0,260000.0,260000.0,596200.0
222740.0,366460.0,260000.0,260000.0,589200.0
222740.0,347360.0,260000.0,260000.0,570100.0
10370.0,56330.0,50000.0,66000.0,66700.0
10370.0,75430.0,69000.0,85100.0,85800.0
10380.0,79320.0,73000.0,89000.0,89700.0
10370.0,82330.0,76000.0,92000.0,92700.0
10380.0,88320.0,82000.0,98000.0,98700.0
10820.0,-10590.0,0.0,0.0,230.0
10850.0,-10630.0,0.0,0.0,220.0
10810.0,-10580.0,0.0,0.0,230.0
10810.0,-10580.0,0.0,0.0,230.0
10830.0,-10600.0,0.0,0.0,230.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
0.0,700.0,0.0,0.0,700.0
205000.0,495000.0,385000.0,454000.0,700000.0
205000.0,495000.0,385000.0,454000.0,700000.0
205000.0,492000.0,385000.0,451000.0,697000.0
205000.0,492000.0,385000.0,451000.0,697000.0
205000.0,493000.0,385000.0,452000.0,698000.0
201170.0,211830.0,215000.0,241000.0,413000.0
204870.0,170130.0,215000.0,240000.0,375000.0
201180.0,156820.0,215000.0,241000.0,358000.0
199070.0,207930.0,215000.0,241000.0,407000.0
199080.0,184920.0,215000.0,241000.0,384000.0
316300.0,194700.0,450000.0,486000.0,511000.0
316300.0,193600.0,450000.0,484900.0,509900.0
316300.0,193700.0,450000.0,485000.0,510000.0
315300.0,194700.0,450000.0,485000.0,510000.0
316300.0,194700.0,450000.0,486000.0,511000.0
900.0,2520.0,0.0,3000.0,3420.0
900.0,2530.0,0.0,3000.0,3430.0
900.0,2520.0,0.0,3000.0,3420.0
900.0,2520.0,0.0,3000.0,3420.0
900.0,2520.0,0.0,3000.0,3420.0
5420.0,449430.0,0.0,7000.0,454850.0
5700.0,449150.0,0.0,7000.0,454850.0
5700.0,469150.0,0.0,7000.0,474850.0
5900.0,437950.0,0.0,7000.0,443850.0
5710.0,449140.0,0.0,7000.0,454850.0
700.0,6320.0,0.0,1800.0,7020.0
700.0,3315.0,0.0,1800.0,4015.0
700.0,6290.0,0.0,1900.0,6990.0
700.0,3760.0,0.0,1800.0,4460.0
700.0,5210.0,0.0,1800.0,5910.0
0.0,20.0,0.0,0.0,20.0
0.0,20.0,0.0,0.0,20.0
0.0,20.0,0.0,0.0,20.0
0.0,30.0,0.0,0.0,30.0
0.0,20.0,0.0,0.0,20.0
0.0,15200.0,0.0,14900.0,15200.0
0.0,11400.0,0.0,11100.0,11400.0
0.0,8000.0,0.0,7700.0,8000.0
0.0,12000.0,0.0,11700.0,12000.0
0.0,13000.0,0.0,12700.0,13000.0
0.0,610.0,0.0,0.0,610.0
0.0,620.0,0.0,0.0,620.0
0.0,590.0,0.0,0.0,590.0
0.0,650.0,0.0,0.0,650.0
0.0,670.0,0.0,0.0,670.0
15000.0,-9780.0,0.0,4800.0,5220.0
15000.0,-9680.0,0.0,4900.0,5320.0
15000.0,-9680.0,0.0,4900.0,5320.0
15000.0,-9780.0,0.0,4800.0,5220.0
15000.0,-9680.0,0.0,4900.0,5320.0
275400.0,102270.0,260000.0,374000.0,377670.0
275400.0,92750.0,260000.0,364480.0,368150.0
275400.0,91650.0,260000.0,363380.0,367050.0
275400.0,99970.0,260000.0,371700.0,375370.0
275400.0,102270.0,260000.0,374000.0,377670.0
1780.0,11940.0,0.0,11000.0,13720.0
1770.0,12950.0,0.0,12000.0,14720.0
1780.0,12950.0,0.0,12000.0,14730.0
1790.0,12940.0,0.0,12000.0,14730.0
1790.0,12930.0,0.0,12000.0,14720.0
23000.0,13100.0,0.0,35400.0,36100.0
